date,scheme_code,scheme_name,nav
2026-07-21,100218,JM Large Cap Fund (Regular) - IDCW,29.7063
2026-07-21,100219,JM Large Cap Fund (Regular) - Growth Option,153.0274
2026-07-21,100220,JM Aggressive Hybrid Fund (Regular) - IDCW,33.0698
2026-07-21,100221,JM Aggressive Hybrid Fund (Regular) -Growth Option,118.2371
2026-07-21,100222,JM Medium to Long Duration Fund (Regular) - Quarterly IDCW,21.9373
2026-07-21,100223,JM Medium to Long Duration Fund (Regular) - Growth Option,64.5203
2026-07-21,100233,JM Liquid Fund (Regular) - Weekly IDCW,11.0035
2026-07-21,100234,JM Liquid Fund - Growth Option,75.8887
2026-07-21,100244,JM Liquid Fund (Regular) - Quarterly IDCW,42.9537
2026-07-21,100247,JM Liquid Fund (Regular) - Super Institutional Plan - Growth Option,43.6346
2026-07-21,100254,JM Value Fund (Regular) - Growth Option,94.2963
2026-07-21,100476,Taurus Flexi Cap Fund - Regular Plan - Growth,231.14
2026-07-21,100477,Taurus Mid Cap Fund - Regular Plan - Growth,124.22
2026-07-21,100480,Taurus ELSS Tax Saver Fund - Regular Plan - Growth,179.55
2026-07-21,100593,CANARA ROBECO ELSS TAX SAVER - REGULAR PLAN -IDCW (Payout),47.8400
2026-07-21,100596,CANARA ROBECO GILT FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),14.7560
2026-07-21,100597,CANARA ROBECO GILT FUND - REGULAR PLAN - GROWTH OPTION,76.8283
2026-07-21,100600,CANARA ROBECO CONSERVATIVE HYBRID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),12.4133
2026-07-21,100601,CANARA ROBECO CONSERVATIVE HYBRID FUND - REGULAR PLAN - GROWTH OPTION,99.5341
2026-07-21,101078,JM Liquid Fund (Regular) - Daily IDCW,10.4302
2026-07-21,101181,JM Medium to Long Duration Fund (Regular) - Bonus Option- Principal Units,26.3971
2026-07-21,101209,Taurus Large Cap Fund - Regular Plan - Growth,163.44
2026-07-21,101549,JM Liquid Fund (Regular) - Bonus Option - Principal Units,24.2998
2026-07-21,101587,CANARA ROBECO INCOME FUND - REGULAR PLAN - QUARTERLY IDCW (Payout/Reinvestment),14.6524
2026-07-21,101588,CANARA ROBECO INCOME FUND - REGULAR PLAN - GROWTH OPTION,56.9628
2026-07-21,101593,HSBC Large Cap Fund - Regular IDCW,41.9388
2026-07-21,101594,HSBC Large Cap Fund - Regular Growth,473.4343
2026-07-21,101685,HSBC Medium to Long Duration Fund - Regular Growth,43.717
2026-07-21,101686,HSBC Medium to Long Duration Fund - Regular Quarterly IDCW,10.6553
2026-07-21,101805,JM Dynamic Bond Fund (Regular) - IDCW,43.3468
2026-07-21,101806,JM Dynamic Bond Fund (Regular) - Growth Option,43.2112
2026-07-21,101922,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,342.0100
2026-07-21,101923,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),59.5600
2026-07-21,102251,HSBC Flexi Cap Fund - Regular IDCW,42.2903
2026-07-21,102252,HSBC Flexi Cap Fund - Regular Growth,226.2901
2026-07-21,102260,HSBC Conservative Hybrid Fund - Regular Monthly IDCW,12.9487
2026-07-21,102261,HSBC Conservative Hybrid Fund - Regular Quarterly IDCW,16.9625
2026-07-21,102262,HSBC Conservative Hybrid Fund - Regular Growth,63.7235
2026-07-21,102913,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - GROWTH OPTION,44.8907
2026-07-21,102914,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),37.4010
2026-07-21,102915,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment),10.2763
2026-07-21,102920,CANARA ROBECO LARGE AND MID CAP FUND - REGULAR PLAN - GROWTH OPTION,256.1200
2026-07-21,102921,CANARA ROBECO LARGE AND MID CAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),83.1800
2026-07-21,103389,CANARA ROBECO INFRASTRUCTURE FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),65.1000
2026-07-21,103390,CANARA ROBECO INFRASTRUCTURE FUND - REGULAR PLAN - GROWTH OPTION,169.5900
2026-07-21,103490,Quantum Value Fund - Direct Plan Growth Option,126.31
2026-07-21,103491,Quantum Value Fund - Direct Plan IDCW,126.57
2026-07-21,103734,Quantum Liquid Fund - Direct Plan Growth Option,37.4098
2026-07-21,103735,Quantum Liquid Fund - Direct Plan Monthly IDCW,10.0536
2026-07-21,103736,Quantum Liquid Fund - Direct Plan Daily IDCW,10.0131
2026-07-21,103780,JM Arbitrage Fund (Regular) - Growth Option,34.5259
2026-07-21,103781,JM Arbitrage Fund (Regular) - IDCW,16.0247
2026-07-21,104559,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - DAILY IDCW (Reinvestment),10.2600
2026-07-21,105417,Taurus Infrastructure Fund - Regular Plan - Growth,64.56
2026-07-21,105418,Taurus Infrastructure Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,60.64
2026-07-21,105637,JM Dynamic Bond Fund (Regular) - Weekly IDCW,10.5359
2026-07-21,105639,JM Dynamic Bond Fund (Regular) - Daily IDCW,10.0408
2026-07-21,106166,CANARA ROBECO EQUITY HYBRID FUND - REGULAR PLAN - GROWTH OPTION,366.8800
2026-07-21,106167,CANARA ROBECO EQUITY HYBRID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),92.2500
2026-07-21,106168,JM Value Fund (Regular) - IDCW,65.846
2026-07-21,107287,JM ELSS Tax Saver Fund (Regular) - IDCW,50.8644
2026-07-21,107288,JM ELSS Tax Saver Fund (Regular) - Growth option,50.8651
2026-07-21,107409,JM Focused Fund (Regular) - IDCW,19.9988
2026-07-21,107410,JM Focused Fund (Regular) - Growth Option,19.9996
2026-07-21,107693,Quantum Gold ETF,117.8660
2026-07-21,108402,Taurus ELSS Tax Saver Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,84.11
2026-07-21,108403,Taurus Large Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,71.60
2026-07-21,108479,Quantum Nifty 50 ETF,265.9749
2026-07-21,109349,CANARA ROBECO LIQUID FUND - REGULAR PLAN - DAILY IDCW (Reinvestment),1005.5000
2026-07-21,109350,CANARA ROBECO LIQUID FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment),1001.4722
2026-07-21,109351,CANARA ROBECO LIQUID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),1005.5512
2026-07-21,109353,CANARA ROBECO LIQUID FUND - REGULAR PLAN - GROWTH OPTION,3351.4214
2026-07-21,109366,CANARA ROBECO ULTRA SHORT TERM FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment),1242.4823
2026-07-21,109370,CANARA ROBECO ULTRA SHORT TERM FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),1005.0600
2026-07-21,109371,CANARA ROBECO ULTRA SHORT TERM FUND - REGULAR PLAN - GROWTH OPTION,4033.4891
2026-07-21,109372,CANARA ROBECO ULTRA SHORT TERM FUND - REGULAR PLAN - DAILY IDCW (Reinvestment),1240.7100
2026-07-21,109522,JM Flexicap Fund (Regular) - Growth option,97.8918
2026-07-21,109523,JM Flexicap Fund (Regular) - IDCW,75.4332
2026-07-21,111549,Quantum ELSS Tax Saver Fund - Direct Plan Growth Option,126.17
2026-07-21,111550,Quantum ELSS Tax Saver Fund - Direct Plan IDCW,125.36
2026-07-21,111640,Taurus Flexi Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,112.17
2026-07-21,111642,Taurus Mid Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,110.73
2026-07-21,111722,CANARA ROBECO ELSS TAX SAVER - REGULAR PLAN - GROWTH OPTION,178.8800
2026-07-21,111787,Taurus Ethical Fund - Regular Plan - Growth,127.00
2026-07-21,111788,Taurus Ethical Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,85.85
2026-07-21,111903,Taurus Ethical Fund -  Regular Plan - Bonus Option,126.98
2026-07-21,111962,CANARA ROBECO DYNAMIC BOND FUND - REGULAR PLAN - GROWTH OPTION,29.7763
2026-07-21,111963,CANARA ROBECO DYNAMIC BOND FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),13.2859
2026-07-21,112152,CANARA ROBECO CONSUMPTION FUND - REGULAR PLAN - GROWTH OPTION,106.6800
2026-07-21,112153,CANARA ROBECO CONSUMPTION FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),45.8300
2026-07-21,112378,CANARA ROBECO CONSERVATIVE HYBRID FUND - REGULAR PLAN - QUARTERLY IDCW (Payout/Reinvestment),13.4780
2026-07-21,112636,Navi Liquid Fund-Regular Plan-Growth Option,30.1059
2026-07-21,112645,Navi Liquid Fund - Regular Plan Daily IDCW,10.0324
2026-07-21,112646,Navi Liquid Fund - Regular Plan Weekly IDCW,10.0061
2026-07-21,112647,Navi Liquid Fund - Regular Plan Monthly IDCW,10.0527
2026-07-21,112948,Taurus Nifty 50 Index Fund - Regular Plan - Growth,45.9661
2026-07-21,112949,Taurus Nifty 50 Index Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,29.3072
2026-07-21,113144,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),10.3126
2026-07-21,113221,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,61.6200
2026-07-21,113222,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),28.4600
2026-07-21,115077,CANARA ROBECO SHORT DURATION FUND - REGULAR PLAN - GROWTH OPTION,26.7630
2026-07-21,115078,CANARA ROBECO SHORT DURATION FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),15.8125
2026-07-21,115079,CANARA ROBECO SHORT DURATION FUND - REGULAR PLAN - QUARTERLY IDCW (Payout/Reinvestment),15.4202
2026-07-21,115132,Quantum Gold ETF FOF - Direct Plan Growth Option,54.5148
2026-07-21,115991,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund) - Regular Plan - Growth Option,2692.8241
2026-07-21,115992,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option (Reinvestment),1002.0894
2026-07-21,115993,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1001.9548
2026-07-21,115994,Groww Liquid Fund (formerly known as Indiabulls Liquid) Fund- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1003.482
2026-07-21,115995,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1004.6713
2026-07-21,116547,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Regular Plan- Growth Option,42.84
