date,scheme_code,scheme_name,nav
2026-08-01,100046,Aditya Birla Sun Life Liquid Fund -Daily IDCW,100.2120
2026-08-01,100047,Aditya Birla Sun Life Liquid Fund - Growth,449.6431
2026-08-01,100051,Aditya Birla Sun Life Liquid Fund -weekly IDCW,100.2420
2026-08-01,100233,JM Liquid Fund (Regular) - Weekly IDCW,11.0117
2026-08-01,100234,JM Liquid Fund - Growth Option,76.0275
2026-08-01,100244,JM Liquid Fund (Regular) - Quarterly IDCW,43.0323
2026-08-01,100247,JM Liquid Fund (Regular) - Super Institutional Plan - Growth Option,43.715
2026-08-01,100538,Franklin India Liquid Fund - Regular Plan - Growth,6275.8367
2026-08-01,100546,Franklin India Liquid Fund - Super Institutional Plan - Growth,4202.7447
2026-08-01,100813,UTI Overnight Fund - Regular Plan - Periodic IDCW,1910.5434
2026-08-01,100814,UTI - Overnight  Fund - Regular Plan - Growth Option,3708.6033
2026-08-01,100833,Kotak Liquid Fund - Regular  - Daily Reinvestment of Income Distribution cum capital withdrawal option,1276.2468
2026-08-01,100835,Kotak Liquid Fund - Regular Plan - Growth,5636.9079
2026-08-01,100837,Nippon India Liquid Fund - Retail Option - Growth Plan,6031.9602
2026-08-01,100838,NIPPON INDIA LIQUID FUND - RETAIL Plan - WEEKLY IDCW OPTION,1034.7616
2026-08-01,100842,NIPPON INDIA LIQUID FUND - RETAIL Plan - DAILY IDCW OPTION,1524.5285
2026-08-01,100843,NIPPON INDIA LIQUID FUND - RETAIL plan - MONTHLY IDCW OPTION,1327.6123
2026-08-01,100844,NIPPON INDIA LIQUID FUND - RETAIL Plan - QUARTERLY IDCW OPTION,1222.0686
2026-08-01,100851,Nippon India Liquid Fund -Growth Plan,6807.9407
2026-08-01,100852,NIPPON INDIA LIQUID FUND - DAILY IDCW OPTION,1528.9928
2026-08-01,100853,NIPPON INDIA LIQUID FUND - WEEKLY IDCW OPTION,1531.1993
2026-08-01,100855,NIPPON INDIA LIQUID FUND - MONTHLY IDCW OPTION,1585.2206
2026-08-01,100868,HDFC Liquid Fund - Growth Plan,5472.6754
2026-08-01,101078,JM Liquid Fund (Regular) - Daily IDCW,10.4302
2026-08-01,101184,LIC MF Liquid Fund-Regular Plan-Daily IDCW,1000.1751
2026-08-01,101185,LIC MF Liquid Fund-Regular Plan-Growth,5042.596
2026-08-01,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,4394.7836
2026-08-01,101407,Baroda BNP Paribas LIQUID FUND-Defunct Plan- IDCW Option,3893.8382
2026-08-01,101408,Baroda BNP Paribas LIQUID FUND- Defunct Plan -Growth Option,4719.3082
2026-08-01,101549,JM Liquid Fund (Regular) - Bonus Option - Principal Units,24.3443
2026-08-01,101714,Tata Liquid Fund- Regular Plan - Daily Reinvestment of IDCW Option,1001.5157
2026-08-01,101996,HDFC Overnight Fund - Growth Option,4018.8376
2026-08-01,102007,UTI Liquid Fund - Discontinued -Regular Plan Periodic Dividend Option,113.7108
2026-08-01,102008,UTI Liquid Fund - Discontinued - Regular Plan - Monthly Dividend Option,106.9254
2026-08-01,102009,UTI Liquid Fund - Discontinued - Regular Plan -Growth,415.3967
2026-08-01,102010,UTI Liquid Fund - Regular Plan - Daily IDCW (Reinvestment),120.4998
2026-08-01,102011,UTI Liquid Fund - Regular Plan - Monthly IDCW,113.2153
2026-08-01,102012,UTI Liquid Fund - Regular Plan - Growth Option,457.7676
2026-08-01,102013,UTI Liquid Fund - Regular Plan - Weekly IDCW,105.3534
2026-08-01,102672,Tata Liquid Fund -Regular Plan - Growth Option,4393.1984
2026-08-01,103140,SBI Overnight Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),1405.4343
2026-08-01,103340,ICICI Prudential Liquid Fund - Growth,412.8407
2026-08-01,103347,DSP Liquidity Fund - Regular Plan - Growth,3984.3308
2026-08-01,103348,DSP Liquidity Fund - Regular Plan - IDCW - Weekly,1001.8811
2026-08-01,103349,DSP Liquidity Fund- Regular Plan - IDCW - Daily,1001.6341
2026-08-01,103734,Quantum Liquid Fund - Direct Plan Growth Option,37.4771
2026-08-01,103735,Quantum Liquid Fund - Direct Plan Monthly IDCW,10.0253
2026-08-01,103736,Quantum Liquid Fund - Direct Plan Daily IDCW,10.0124
2026-08-01,103885,Aditya Birla Sun Life Liquid Fund -Regular - IDCW,104.2422
2026-08-01,104484,Invesco India Liquid Fund - Daily IDCW (Reinvestment),1002.7594
2026-08-01,104485,Invesco India Liquid Fund - Weekly IDCW (Reinvestment),1019.4748
2026-08-01,104486,Invesco India Liquid Fund - Growth,3835.0412
2026-08-01,104488,Invesco India Liquid Fund - Regular - Growth,3377.4267
2026-08-01,104489,Invesco India Liquid Fund - Regular - Weekly IDCW (Reinvestment),1004.91
